Population % Change,2010 Population,% Foreign Born,Veterans,Mean Travel Time,Median Household Income,Below Poverty Level,Total Number of Firms,% Black-owned Firms,% Asian-owned Firms,% Hispanic-owned Firms,% Women-owned Firms,Manufacturers Shipments ($1000),Retail Sales ($1000),Retail Sales per Capita,Building permits,Land Area (Square Miles),Population per Square Mile,No Preference,Uncommitted,Ben Carson,Bernie Sanders,Carly Fiorina,Chris Christie,Donald Trump,Hillary Clinton,Jeb Bush,John Kasich,Marco Rubio,Martin OMalley,Mike Huckabee,Rand Paul,Rick Santorum,Ted Cruz
-1.1,15020,3,1327,33.2,48789,14.2,1927,0,0,0,32.8,0,75628,4967,52,470.86,31.9,0,0,110,760,0,0,692,991,0,95,383,0,0,0,0,388
8.6,18429,2.4,1926,31.9,70618,5.9,1315,0,0,0,0,0,135156,7837,162,209.73,87.9,0,0,320,440,0,0,1626,951,0,234,1069,0,0,0,0,811
-2.2,12389,6.4,1133,18.8,33635,24.3,1285,0,0,0,26,0,135111,10072,50,211.61,58.5,0,0,76,324,0,0,626,868,0,137,366,0,0,0,0,162
-0.6,12330,3.3,1710,30.6,51342,11.1,1575,0,0,0,0,0,90247,7006,55,191.3,64.5,0,0,169,265,0,0,1062,818,0,226,691,0,0,0,0,244
-1.7,15853,1.9,1236,28.7,36607,16.8,993,0,0,0,30,0,137346,8713,27,314.39,50.4,0,0,162,224,0,0,783,829,0,38,351,0,0,0,0,265
4.8,33481,4.6,3541,39.9,60287,12.6,2973,0,0,0,28.4,222241,280339,8659,86,340.78,98.2,0,0,382,870,0,0,2212,1322,0,448,1289,0,0,0,0,962
-0.9,24042,1.5,1875,34,42906,15.1,1633,0,0,0,21.2,204124,167412,6925,39,310.86,77.3,0,0,195,353,0,0,1377,411,0,125,551,0,0,0,0,426
-1.2,18490,1.4,1588,26.4,34864,17.1,1487,0,0,0,31.6,248454,148590,7904,31,483.1,38.3,0,0,239,372,0,0,1182,361,0,84,413,0,0,0,0,582
-1.7,63506,2.1,5165,26,42143,14.5,3511,12.1,0,0,32.9,752137,269316,4421,73,968.94,65.5,0,0,817,766,0,0,4198,2369,0,201,1466,0,0,0,0,1667
1.4,28046,3,2390,32.4,76548,5.4,2793,0,0,0,25.8,0,159301,5794,191,260.22,107.8,0,0,370,592,0,0,2509,1079,0,331,1875,0,0,0,0,1449
-1.2,23368,2.3,1452,22.2,37436,19.8,1371,0,0,0,18.1,0,350587,16279,52,349.96,66.8,0,0,118,420,0,0,853,1366,0,124,617,0,0,0,0,326
4.5,35725,4.2,4312,22.2,63074,8.1,1814,20.7,0,0,0,783838,197759,5510,66,265.16,134.7,0,0,241,566,0,0,1938,1992,0,102,931,0,0,0,0,777
11,402002,21.4,40034,39.2,98071,6.3,32220,13.9,9.3,14.7,28.6,563598,4948909,13724,1225,336.4,1195,0,0,2579,14696,0,0,15345,26439,0,4328,15537,0,0,0,0,7946
-1.5,34872,1.5,3188,22.9,44312,13.9,2027,0,0,0,28.1,2797095,317286,9062,45,319.86,109,0,0,337,588,0,0,2124,837,0,171,877,0,0,0,0,638
-1.9,7373,5.2,697,35.4,56438,10.8,1270,0,0,0,0,0,21909,3042,22,266.23,27.7,0,0,114,411,0,0,556,416,0,98,308,0,0,0,0,262
-3.8,9254,7.1,512,28.8,47083,12.8,714,0,0,0,26.3,0,75648,8259,26,191.49,48.3,0,0,80,80,0,0,306,333,0,34,297,0,0,0,0,103
1.5,92376,5.2,8535,20.3,60795,6.6,7222,0,3.3,0.9,30,896071,835653,9281,219,250.52,368.7,0,0,1094,2760,0,0,5650,3323,0,1082,4679,0,0,0,0,3672
0.1,22307,1.8,2579,22,48313,12.6,1942,0,0,0,0,325974,338393,15786,44,597.56,37.3,0,0,236,676,0,0,1154,902,0,358,935,0,0,0,0,526
2.4,76314,4.7,4837,22.1,52195,10.4,5740,0,0,0,0,5437495,455492,6171,252,849.09,89.9,0,0,1086,1941,0,0,4837,1734,0,845,3511,0,0,0,0,2905
-3,28897,1.1,1458,28.3,33872,19.3,1921,0,0,0,21.4,192925,255615,8806,30,473.82,61,0,0,178,360,0,0,1730,556,0,80,529,0,0,0,0,561
-3.4,23177,0.8,1501,28.4,38355,18.3,1319,0,0,0,0,451508,197209,8634,15,535.53,43.3,0,0,224,233,0,0,1487,305,0,76,534,0,0,0,0,597
2.4,41993,4.1,3629,29.9,49625,11.7,3757,0,0,2.8,0,1058065,494209,12176,87,508.78,82.5,0,0,608,928,0,0,2400,958,0,371,1547,0,0,0,0,1229
-2,32208,1.2,2387,20.7,37239,18.4,1996,0,0,0,28.1,777241,300319,9388,26,450.93,71.4,0,0,194,361,0,0,1744,526,0,118,703,0,0,0,0,553
-2.9,18570,1.1,2173,31.3,46150,16,772,0,0,0,29.5,831405,57936,3144,28,599.15,31,0,0,152,216,0,0,1025,1199,0,89,584,0,0,0,0,310
5.3,122397,6.4,13141,38,78345,7.6,8956,9.7,4.5,3.7,33.2,496376,2148513,18064,375,401.5,304.9,0,0,1260,3480,0,0,6858,5399,0,1471,4955,0,0,0,0,3584
8.6,128961,8.4,17657,39.4,97110,5.1,9051,15,5.5,6.6,34.1,140813,930261,7701,772,268.96,479.5,0,0,1346,4140,0,0,7339,6437,0,1666,6295,0,0,0,0,3507
-3.9,7058,1.1,702,33.5,47292,11.5,265,0,0,0,0,0,12558,1780,25,278.95,25.3,0,0,67,174,0,0,362,812,0,16,180,0,0,0,0,164
-2.6,12087,2,1114,27.1,39635,15.3,515,0,0,0,26.9,0,68872,5698,20,490.22,24.7,0,0,58,98,0,0,440,958,0,35,203,0,0,0,0,145
-3.6,45078,0.8,3265,25.1,35693,18.3,2969,0,0,0,27.6,354503,811756,18473,26,518.85,86.9,0,0,354,476,0,0,3421,683,0,214,893,0,0,0,0,968
4.2,37575,3.7,3584,39.9,61610,9.3,3372,0,0,0,35.9,0,369617,10182,87,213.47,176,0,0,291,1007,0,0,2044,941,0,266,1183,0,0,0,0,1333
-0.3,54876,1.3,4604,23.4,41897,12.1,4931,0,0,0,28.5,1359544,701610,13292,55,560.98,97.8,0,0,476,984,0,0,3333,1181,0,366,1541,0,0,0,0,1878
0.1,17454,3.4,1756,38.8,49157,12.9,1870,0,0,0,23.7,199608,100420,5794,64,229.38,76.1,0,0,147,295,0,0,1002,879,0,171,443,0,0,0,0,271
-3.7,41452,1.5,2901,22.2,36218,21.9,2794,0,0,0,28.1,0,438617,10513,14,403.19,102.8,0,0,291,553,0,0,2093,519,0,107,640,0,0,0,0,521
-0.4,29235,0.9,2201,21.3,41275,14.4,2250,0,0,0,22.6,567442,908076,31847,79,461.82,63.3,0,0,260,423,0,0,1873,528,0,148,646,0,0,0,0,534
1.8,65464,7,9868,21.5,82073,5.7,4807,6.7,6.7,0,33.5,0,852204,13854,432,104.78,624.8,0,0,738,2040,0,0,3981,3292,0,1177,4239,0,0,0,0,1706
7.5,139966,26.3,10810,30.5,85706,8.4,15161,14,7.6,6.8,32.6,284508,2353754,16785,1324,15.03,9314.3,0,0,272,7008,0,0,2546,16281,0,3152,6338,0,0,0,0,1036
-3.7,17835,1.6,1469,17.5,32221,21,1304,0,0,0,26.7,659762,343502,19709,10,13.01,1370.6,0,0,151,324,0,0,988,428,0,86,458,0,0,0,0,542
-0.7,6650,0.6,466,16.8,36591,20.6,448,0,0,0,31.5,202807,30610,4900,0,6.7,991.9,0,0,70,100,0,0,196,143,0,39,180,0,0,0,0,109
5,43475,12.3,1742,17.4,44601,27.5,4915,0,3.3,1.3,25.8,677065,699395,16950,173,10.24,4246.4,0,0,104,4474,0,0,489,3888,0,526,1344,0,0,0,0,321
5,222209,4.8,25990,24.4,69743,8.5,16367,18.2,3.7,2,32.9,1437051,3977784,18152,886,340.8,652,0,0,2173,5551,0,0,11421,16126,0,1737,8853,0,0,0,0,4259
1.8,17411,5.2,1960,20.9,50835,9.3,1419,0,4.3,0,21.5,0,761064,42981,13,7.52,2315.3,0,0,162,316,0,0,1417,407,0,97,756,0,0,0,0,431
-2.6,5961,2,631,21.6,34319,21.3,402,0,0,0,0,0,104599,16849,1,5.47,1090.2,0,0,32,85,0,0,203,244,0,27,101,0,0,0,0,69
-1.4,43055,3.4,4057,19.1,30786,27.4,2919,16.5,0,0,21.5,1275937,892207,19845,12,42.93,1002.8,0,0,274,655,0,0,1453,2676,0,188,727,0,0,0,0,601
-7.8,5927,2.8,335,19.6,32155,29,596,0,0,0,30.1,311546,131626,23509,13,6.89,859.7,0,0,35,52,0,0,179,404,0,18,104,0,0,0,0,39
8.6,22565,25.2,1752,31.7,97242,7.2,5919,4.1,22.1,8.9,28.7,0,1884013,80800,54,6.24,3616.8,0,0,98,1243,0,0,760,1840,0,520,1124,0,0,0,0,484
10.7,12332,16.9,686,27.3,120000,4,1479,0,0,0,32.3,0,288000,26089,547,2,6169.1,0,0,37,1000,0,0,246,1587,0,367,707,0,0,0,0,191
-0.4,8582,2.9,839,27.2,31928,23,597,0,0,0,42.4,0,186278,21041,3,8.21,1045.8,0,0,47,104,0,0,291,831,0,51,262,0,0,0,0,103
18,24286,8.9,1934,25,47040,18.6,2765,5.2,0,2.2,28.4,0,1052131,47014,23,10.44,2326.2,0,0,133,1238,0,0,708,1396,0,343,744,0,0,0,0,303
-0.4,7042,6.7,559,21.4,30325,25.3,589,0,0,0,0,204060,227492,33474,1,8.24,854.6,0,0,69,92,0,0,303,129,0,39,111,0,0,0,0,77
-0.5,137436,5,20146,22.1,50705,14.9,7523,29.1,6.4,2.5,33.2,522377,1805727,12334,160,51.41,2673.2,0,0,716,3764,0,0,3876,13529,0,614,2928,0,0,0,0,1252
7.3,48914,14.7,1646,15.7,38048,33.5,3693,0,0,0,27.4,746325,1465322,33306,152,17.42,2808.2,0,0,268,2911,0,0,989,1481,0,370,1560,0,0,0,0,703
-1.7,22591,4.6,1879,21.4,37933,20.1,1056,12.7,0,6.8,48.3,1495977,173896,7534,90,10.28,2198,0,0,77,337,0,0,942,1177,0,71,363,0,0,0,0,298
3.9,7042,5.2,320,17,36505,25.2,532,0,0,0,0,0,86765,12564,8,2.5,2820.2,0,0,30,250,0,0,109,402,0,109,242,0,0,0,0,50
4.5,75568,5,5488,16.9,38138,24.7,4794,11.6,2,0,26.4,2801602,1665130,23171,92,49.13,1538.2,0,0,1104,1920,0,0,2334,3104,0,643,3122,0,0,0,0,2974
11.2,37821,25.5,2621,33.8,71036,11.7,3549,0,7.9,0,25.9,1408656,921227,26459,125,9.88,3827.6,0,0,230,1280,0,0,1378,1812,0,279,1187,0,0,0,0,759
6.6,14273,31.6,885,40.8,71227,7,1196,0,10.8,22.2,23.7,0,158012,13701,11,2.53,5632.6,0,0,75,427,0,0,363,581,0,59,265,0,0,0,0,181
-0.8,13821,3.2,1045,17.8,28116,27.2,1357,21.4,1.8,0,25.3,201385,316916,21799,1,10.96,1261.5,0,0,72,264,0,0,426,834,0,82,250,0,0,0,0,167
1.1,180719,7.3,21639,22.4,51027,15.2,10746,20.8,5.7,3.3,30.1,4702700,2431256,12593,330,68.71,2630,0,0,1039,4556,0,0,5192,12495,0,1021,4712,0,0,0,0,1902
1.1,242803,6.4,28126,21.5,44747,19.2,14430,20.7,3.5,1.8,30.5,1280817,2724146,11540,650,54.12,4486.4,0,0,784,6925,0,0,4555,15747,0,1111,4269,0,0,0,0,1477
2.2,3958,2.5,265,15,39416,18.1,474,0,0,0,27.2,0,283790,76514,0,7.48,529.1,0,0,30,72,0,0,200,86,0,10,89,0,0,0,0,44
0.9,32420,3.7,2692,22.7,34424,26.7,1678,39.6,0,0,22.6,595891,324219,9823,8,22.93,1413.7,0,0,51,687,0,0,287,4099,0,42,188,0,0,0,0,119
-0.9,12150,4.1,1363,22.8,81892,5.6,961,0,0,0,19.6,0,54707,4628,24,15.32,793.2,0,0,177,335,0,0,1261,295,0,218,993,0,0,0,0,351
0.5,95535,2.7,10778,24.4,46166,18.4,5404,31.4,4.8,2.8,37.7,652915,682095,6728,153,33.65,2838.8,0,0,528,2540,0,0,3127,9464,0,363,1925,0,0,0,0,816
7.5,16408,4.1,918,18.7,30714,37.7,805,0,0,0,22.2,0,109698,6789,10,9.87,1662.1,0,0,145,655,0,0,478,472,0,92,508,0,0,0,0,190
6.7,204214,7,12126,21.7,40496,25.6,15141,20.9,3.5,1.2,28.6,10192124,1922799,9583,551,59.81,3414.7,0,0,504,14085,0,0,2680,21822,0,2102,6210,0,0,0,0,1508
2.6,97032,6.6,7732,18.4,38145,22.4,7102,8.5,4.7,0,25.9,1582354,2039763,21922,49,42.56,2279.8,0,0,535,3299,0,0,2583,4783,0,630,2172,0,0,0,0,1495
2.6,24802,4.9,2222,17.2,48733,11.7,2121,0,2.9,0,21.2,984033,537832,21445,38,14.44,1717.9,0,0,256,774,0,0,1246,824,0,210,1067,0,0,0,0,741
3.3,23746,3.1,1819,19.3,38501,18,2566,0,0,0,22.5,101382,447486,18861,137,19.98,1188.8,0,0,249,1364,0,0,998,1114,0,270,1025,0,0,0,0,606
2.6,84585,3.2,10741,28.1,66085,11.4,5218,24,0,0,29.6,1307801,820304,10108,348,400.17,211.4,0,0,670,1893,0,0,3732,7533,0,641,2952,0,0,0,0,1372
3,437994,8.7,61100,22.9,65219,7.9,34768,9.4,6.5,2.4,31.6,1806461,5579915,12853,1208,249.02,1758.9,0,0,3261,12969,0,0,22139,22352,0,4962,18068,0,0,0,0,6720
1.6,21006,3.4,1828,19.5,44847,19.9,1833,0,2.2,0,24.8,759893,386631,17871,48,15.04,1396.8,0,0,243,769,0,0,910,788,0,230,817,0,0,0,0,580
7.4,14068,8.3,957,19.2,48616,19.5,1437,0,0,0,22.7,0,323040,26058,258,9.02,1559.3,0,0,66,1197,0,0,336,1159,0,344,630,0,0,0,0,148
5.1,26203,11.6,1648,22.3,44200,20.1,2973,1.5,0,0,20.7,0,998681,38614,23,9.23,2838,0,0,199,900,0,0,871,949,0,294,843,0,0,0,0,475
2.4,18728,25,868,17.3,43926,22.9,1002,0,2.6,16.3,0,442178,144809,8547,50,1924.98,9.7,0,0,0,17,0,0,929,6,0,67,0,0,0,0,0,127
2.6,21623,1.5,2195,16.2,43175,13.6,1456,0,0,0,17,0,208856,9867,35,636.21,34,0,0,0,43,0,0,2270,21,0,186,0,0,0,0,0,241
6.5,175177,9.5,14541,21.5,60485,12.8,11137,0.7,0,5.4,29.6,0,2122018,13309,942,1700.38,103,0,0,0,385,0,0,14943,107,0,1528,0,0,0,0,0,2437
2.9,72453,11.8,5741,18.1,51354,13.2,6833,0,1.1,0,25.8,0,1022020,14460,304,2920.53,24.8,0,0,0,160,0,0,5717,63,0,651,0,0,0,0,0,635
1.8,71404,4.5,9035,20.6,46033,14.6,6845,0,0,0,28.5,470437,838273,11929,160,1738.33,41.1,0,0,0,188,0,0,6715,85,0,707,0,0,0,0,0,798
6,425363,10,36674,24.9,58225,12.4,32941,1.1,4.3,2.5,26.4,0,4169989,10008,2240,629,676.2,0,0,0,1080,0,0,32947,297,0,4162,0,0,0,0,0,4529
-2.3,4078,2.2,408,17.7,42519,17.1,298,0,0,0,0,0,28894,7308,7,868.63,4.7,0,0,0,10,0,0,651,3,0,58,0,0,0,0,0,58
-0.3,102410,4.4,10484,24.1,47596,17.6,6121,0,3,1.7,30.1,2914723,1219672,12129,178,1140.13,89.8,0,0,0,255,0,0,8727,76,0,777,0,0,0,0,0,991
3.6,38431,15.5,3107,19.2,51908,15.8,2598,0,0,8.4,0,0,413596,11387,156,1819.26,21.1,0,0,0,63,0,0,3047,23,0,256,0,0,0,0,0,325
1.5,7551,3.6,891,21,37571,20.7,598,0,0,0,29.6,0,35028,4758,10,2203.16,3.4,0,0,0,18,0,0,949,5,0,61,0,0,0,0,0,83
12.3,78163,24,3416,21.3,55177,20.2,4210,0,0,20.1,28.5,0,788496,11342,322,1242.17,62.9,0,0,0,115,0,0,4277,29,0,349,0,0,0,0,0,893
-2.3,2266,2.1,278,17.9,51548,12.1,97,0,0,0,0,0,11673,5582,3,710.69,3.2,0,0,0,3,0,0,290,2,0,38,0,0,0,0,0,84
4.5,89120,18.2,5671,18.7,45949,20.3,4913,0,0,0,22.5,992952,777527,9355,264,2679.51,33.3,0,0,0,112,0,0,7778,29,0,483,0,0,0,0,0,901
-2.7,72797,6,7534,24.1,42405,19,5055,0,0,0,28.9,1056931,768583,10773,142,1902.03,38.3,0,0,0,176,0,0,4598,65,0,309,0,0,0,0,0,314
1,78506,7.6,12624,27.9,58455,9,7900,0,3.7,0,32,0,519916,6430,252,208.45,376.6,0,0,0,219,0,0,6930,97,0,1394,0,0,0,0,0,1460
1.2,29872,3.5,4447,23.8,46320,13.3,4007,0,0,0,29.4,209489,210897,7204,121,1803.7,16.6,0,0,0,135,0,0,2462,56,0,410,0,0,0,0,0,221
7.7,1931249,20.7,119707,27,71811,11.5,196686,3.3,10.9,2.8,29,37390762,37153888,20002,14703,2115.57,912.9,0,0,0,6704,0,0,64740,3246,0,13974,0,0,0,0,0,8861
1.2,251133,6.5,35514,29.7,62413,10.4,20393,0,5.1,1.7,30.3,0,2936238,12333,598,394.94,635.9,0,0,0,631,0,0,16346,238,0,2395,0,0,0,0,0,2532
3.9,40915,5.7,3622,21.4,42982,22.6,3320,0,0,3.5,27.1,81076,472728,12316,283,2297.27,17.8,0,0,0,106,0,0,3337,31,0,273,0,0,0,0,0,291
2.7,20318,5.6,2224,20,41694,17.5,1958,0,0,0,32.8,0,65712,3268,83,1871.31,10.9,0,0,0,55,0,0,2289,11,0,208,0,0,0,0,0,290
-0.4,75455,5,7912,26.1,42860,15.4,5763,0,0,1.7,23.8,1109135,910552,12355,164,2402.8,31.4,0,0,0,166,0,0,8513,36,0,554,0,0,0,0,0,930
-3,10570,1.9,1223,20.7,47195,14.2,692,0,0,0,0,0,91599,8923,30,2310.49,4.6,0,0,0,22,0,0,1471,8,0,115,0,0,0,0,0,205
0,60699,5.5,8425,31.8,48755,17.3,4216,0,0,0,24,0,420213,7395,108,959.42,63.3,0,0,0,159,0,0,5491,55,0,500,0,0,0,0,0,693
0.4,41120,10.9,3891,18,40368,20.7,3419,0,0,0,0,0,417198,10538,165,5267.98,7.8,0,0,0,154,0,0,2828,23,0,174,0,0,0,0,0,264
-1.7,20920,5.9,3119,21.5,39830,17.2,1645,0,0,0,30.6,138729,114478,5335,63,932.66,22.4,0,0,0,77,0,0,2038,18,0,151,0,0,0,0,0,184
-0.1,13001,2.6,1478,32.5,40567,20.4,1076,0,0,0,0,0,66624,5208,42,1399.99,9.3,0,0,0,35,0,0,1928,10,0,110,0,0,0,0,0,225
4.6,795225,9.9,87547,28.8,59204,12.4,53296,2.9,7.9,3.5,29.4,4958643,9741617,12585,3777,1669.51,476.3,0,0,0,1968,0,0,48071,712,0,5893,0,0,0,0,0,6848
1.6,15769,6.5,1544,14.6,53376,10.8,3507,0,0,0,34,0,155257,10161,109,173.92,90.7,0,0,0,79,0,0,959,25,0,217,0,0,0,0,0,124
3,116901,9.3,11557,25,55925,13.5,10513,0.3,0,2.7,25.4,8918220,2134762,18362,274,1731.2,67.5,0,0,0,322,0,0,7444,116,0,857,0,0,0,0,0,764
2.5,11066,4.4,1285,28.8,53712,12.5,875,0,0,0,46.3,0,25995,2418,34,1655.68,6.7,0,0,0,46,0,0,1078,5,0,92,0,0,0,0,0,94
6.5,713335,14.3,57318,29.5,68381,10.4,55231,1.5,7.6,2.8,28.3,22552297,9057126,13402,3473,2087.27,341.8,0,0,0,2165,0,0,35474,677,0,4701,0,0,0,0,0,5097
2.8,471221,5.5,46164,21.1,49233,15.4,38017,0,1.9,1.2,25.2,3895374,6741223,14777,1839,1763.79,267.2,0,0,0,1199,0,0,37357,333,0,4299,0,0,0,0,0,6032
0.3,43531,3.1,5529,28,41742,16.5,3376,0.9,0,0,0,383589,281605,6712,79,2477.77,17.6,0,0,0,101,0,0,5075,23,0,292,0,0,0,0,0,657
5.4,252264,7.6,29091,24.7,62229,11.7,20125,0,5.7,3.4,29.8,870094,3102980,12999,1003,721.96,349.4,0,0,0,868,0,0,16639,245,0,2398,0,0,0,0,0,2309
2.2,3978,3.7,422,30.8,41815,22.6,253,0,0,0,0,0,11743,2947,11,263.38,15.1,0,0,0,17,0,0,530,2,0,46,0,0,0,0,0,41
1.8,58781,11.2,5299,14.5,46597,17.8,4437,0,0,5.5,0,2155540,534054,9286,207,1270.13,46.3,0,0,0,109,0,0,4689,45,0,563,0,0,0,0,0,492
3.6,201140,11.4,14744,20.9,51939,16.4,19639,0,2.9,0,24.3,11809690,2556022,13254,1007,2106.86,95.5,0,0,0,695,0,0,16533,166,0,1532,0,0,0,0,0,2960
4.6,44776,9.4,2526,15.4,36257,32.6,2531,0,0,0,21.5,0,271057,6598,218,2159.09,20.7,0,0,0,109,0,0,2071,28,0,286,0,0,0,0,0,363
1.8,243231,18.1,14210,19.8,43506,22.6,12963,0.6,1.9,0,27.6,2686079,2425601,10442,442,4295.4,56.6,0,0,0,393,0,0,14872,123,0,1063,0,0,0,0,0,1366
1.1,16589,0.4,1312,33.6,37327,17.6,1008,0,0,0,35.2,0,74996,4848,30,341.06,48.6,0,0,0,994,0,0,1782,686,0,97,0,0,0,0,0,159
6.1,104169,3.4,10627,31.7,53515,13.1,7285,3.2,1.3,1.8,28,0,886400,8885,701,321.14,324.4,0,0,0,4020,0,0,9235,3591,0,670,0,0,0,0,0,1285
-3.7,24629,0.1,1788,29.1,42156,20.7,1119,0,0,3.1,33.5,0,190618,7589,16,501.54,49.1,0,0,0,2410,0,0,1388,1244,0,33,0,0,0,0,0,97
-0.4,14523,0.4,1317,30.5,31848,22,862,0,0,0,21.8,0,219637,15088,0,510.81,28.4,0,0,0,1321,0,0,861,899,0,53,0,0,0,0,0,76
-2.2,24069,1.1,2045,25.8,42493,13.1,1404,0,0,0,25.6,2645118,158111,6673,4,89.21,269.8,0,0,0,1966,0,0,1963,1489,0,149,0,0,0,0,0,176
0.8,96319,2.1,7903,20,38374,22.2,6867,2.7,0.6,0.5,25.8,0,1496115,15844,138,281.02,342.8,0,0,0,5361,0,0,5977,4407,0,920,0,0,0,0,0,957
-1.5,7627,0.3,635,34.3,31679,22,900,0,0,0,0,0,34099,4714,0,279.25,27.3,0,0,0,803,0,0,480,312,0,24,0,0,0,0,0,32
-4.7,9386,0.4,688,37,31613,24.8,527,0,0,0,41.6,0,41338,4101,9,341.9,27.5,0,0,0,754,0,0,568,434,0,34,0,0,0,0,0,68
2.3,8202,0.6,795,36.9,34817,15.5,513,0,0,0,7,0,19329,2666,0,319.72,25.7,0,0,0,235,0,0,1222,115,0,96,0,0,0,0,0,140
-2,46039,0.6,3924,24.5,33771,21.2,2688,1.2,0,0,0,0,345744,7467,34,661.55,69.6,0,0,0,3585,0,0,2683,2317,0,101,0,0,0,0,0,237
-0.9,8693,3.5,746,31.3,38442,28.5,529,0,0,0,21.7,0,34262,4968,6,338.5,25.7,0,0,0,643,0,0,433,343,0,21,0,0,0,0,0,51
-2.1,11937,0.1,917,24.5,41368,14.6,637,4.6,0,0,27.3,0,118345,9974,66,477.37,25,0,0,0,185,0,0,2576,168,0,89,0,0,0,0,0,158
-0.1,35480,0.9,3878,25.9,37895,19.7,3292,0,0,0,28.9,148335,490169,14127,53,1019.57,34.8,0,0,0,2864,0,0,3005,1894,0,223,0,0,0,0,0,371
-2,23964,0.4,1448,37.7,27766,18,1908,0,0,0,0,0,112165,4958,66,640.25,37.4,0,0,0,1101,0,0,2125,719,0,167,0,0,0,0,0,329
-1.8,30676,1.1,2842,23.7,38522,16.9,1790,0,0,0,27.3,0,238492,7934,16,82.61,371.3,0,0,0,2275,0,0,2458,1547,0,199,0,0,0,0,0,223
-0.7,14025,2.1,1065,23.5,32723,15.7,902,0,0,0,0,0,132083,9736,34,582.31,24.1,0,0,0,883,0,0,1119,655,0,51,0,0,0,0,0,135
-0.5,69099,1,5992,21.8,43183,17.7,5668,0.6,0.8,1,0,0,1148532,16878,105,416.01,166.1,0,0,0,5370,0,0,5654,4184,0,426,0,0,0,0,0,628
-0.3,29211,0.4,2839,30,40376,19,1967,0,0,0,20.1,1296649,325186,11504,2,464.35,62.9,0,0,0,1799,0,0,3585,1443,0,354,0,0,0,0,0,438
4.1,53498,4.9,4753,38.9,65304,11.2,3743,3.9,2.2,4,36.8,0,455710,8932,200,209.64,255.2,0,0,0,3241,0,0,3863,2910,0,378,0,0,0,0,0,650
-1.5,193063,1.5,16579,21.7,46085,14.1,14196,2.5,1.6,0,26.3,0,2947318,15429,296,901.59,214.1,0,0,0,13480,0,0,13936,12628,0,1880,0,0,0,0,0,1675
0.3,16372,0.9,1478,25.1,36199,20.3,1144,0,0,0,17,0,212862,12426,1,384.9,42.5,0,0,0,1229,0,0,2128,712,0,147,0,0,0,0,0,218
-0.7,21720,0.2,1771,33.4,35487,27.3,998,0,0,0,25.3,0,73416,3309,11,437.04,49.7,0,0,0,1510,0,0,1193,1015,0,61,0,0,0,0,0,115
-3.8,36743,0.3,2908,25.8,36999,19.8,1987,1.6,0,0,34.5,124916,494714,13941,1,453.74,81,0,0,0,3201,0,0,1665,1491,0,34,0,0,0,0,0,93
-7.5,22113,0.6,1476,25.7,22252,36.3,767,0,0,0,0,0,129379,5664,7,533.46,41.5,0,0,0,1453,0,0,760,781,0,5,0,0,0,0,0,41
0.7,56418,1.2,5029,24.8,42152,15.9,3967,0,1,0,29.5,546362,614884,10838,13,308.74,182.7,0,0,0,5324,0,0,4035,3556,0,318,0,0,0,0,0,424
-2.1,33107,0.8,3304,22.5,40681,16.1,1784,0,0,0,32.7,0,272442,8199,1,305.43,108.4,0,0,0,2599,0,0,3071,1449,0,257,0,0,0,0,0,304
-1.1,27324,0.4,2950,26.3,38411,19,1221,0,0,0,30.8,0,135351,5320,1,430.75,63.4,0,0,0,1769,0,0,2484,1221,0,297,0,0,0,0,0,254
-0.8,62264,1.3,5385,22.2,34842,22.2,3671,3.5,0,0,32.8,252489,765556,12455,5,418.99,148.6,0,0,0,3233,0,0,5526,2167,0,205,0,0,0,0,0,601
-2.2,28212,0.2,2486,25.3,31163,15.8,1886,0,0,0,23,0,223649,8314,32,327.83,86.1,0,0,0,1110,0,0,3481,854,0,176,0,0,0,0,0,365
-4.2,26839,0.6,1422,30.2,35955,22.9,1140,0,0,0,21.6,0,108241,4057,5,423.11,63.4,0,0,0,2425,0,0,1161,1074,0,22,0,0,0,0,0,56
7.6,96189,4.5,5456,20.8,44173,22.4,5962,0,3.6,0,0,0,1289674,14727,100,360.06,267.1,0,0,0,8096,0,0,5971,4963,0,943,0,0,0,0,0,851
0.6,13502,0.3,1055,34.4,41234,13.6,1316,0,0,0,0,0,31612,2327,0,472.75,28.6,0,0,0,817,0,0,1557,604,0,80,0,0,0,0,0,148
-0.5,17541,1.4,1356,33.5,36046,15.3,1523,0,0,0,27.8,0,94838,5744,48,229.07,76.6,0,0,0,682,0,0,2824,486,0,200,0,0,0,0,0,318
-1.5,26233,1.4,1916,27.9,40064,19.2,2023,0,0,0,34.2,192587,345876,13299,0,646.82,40.6,0,0,0,1944,0,0,2210,1086,0,125,0,0,0,0,0,175
-2.5,44443,1.5,3745,19.5,41025,15.4,4189,0,0,0,23.7,0,649939,14665,55,105.82,420,0,0,0,3363,0,0,3875,2468,0,713,0,0,0,0,0,504
-4.2,7695,0.2,743,32.4,34175,18.8,662,0,0,0,0,0,39387,5227,18,696.05,11.1,0,0,0,484,0,0,587,384,0,32,0,0,0,0,0,41
0.4,7605,0.3,674,27.7,41859,14.6,491,0,0,0,0,0,40436,5404,5,130.1,58.5,0,0,0,545,0,0,855,329,0,82,0,0,0,0,0,120
